payment_id,payment_method,amount,status,payment_date
1590,Credit Card,14.97,Completed,11/13/2024
1591,Credit Card,156.86,Completed,05/12/2024
1592,Credit Card,96.91999999999999,Completed,03/13/2024
1593,Credit Card,13.99,Completed,05/30/2024
1594,Credit Card,49.92000000000001,Completed,11/27/2024
1595,Mobile Payment,125.90999999999998,Completed,09/10/2024
1596,Cash,193.86999999999998,Completed,05/06/2024
1597,Credit Card,68.97,Completed,03/04/2024
1598,Credit Card,178.88,Completed,08/29/2024
1599,Cash,88.92,Completed,01/12/2024
1600,Credit Card,65.44,Declined,09/20/2024
1601,Credit Card,16.47,Completed,08/13/2024
1602,Credit Card,23.98,Completed,04/06/2024
1603,Mobile Payment,109.39999999999999,Completed,05/03/2024
1604,Cash,12.98,Completed,01/26/2024
1605,Credit Card,143.87,Completed,06/25/2024
1606,Cash,180.87999999999997,Completed,07/10/2024
1607,Credit Card,21.97,Completed,04/01/2024
1608,Cash,70.95,Completed,08/13/2024
1609,Credit Card,132.39999999999998,Completed,02/12/2024
1610,Credit Card,122.91,Completed,09/01/2024
1611,Cash,79.9,Declined,09/23/2024
1612,Credit Card,92.89,Completed,07/15/2024
1613,Credit Card,30.97,Completed,01/12/2024
1614,Credit Card,127.36,Completed,06/28/2024
1615,Mobile Payment,59.95,Declined,05/30/2024
1616,Cash,74.92999999999999,Completed,12/29/2024
1617,Credit Card,93.93,Completed,09/12/2024
1618,Credit Card,134.87,Completed,03/20/2024
1619,Credit Card,279.34999999999997,Completed,03/14/2024
1620,Cash,148.89999999999998,Completed,07/15/2024
1621,Credit Card,44.97,Completed,02/28/2024
1622,Credit Card,101.92,Completed,09/14/2024
1623,Mobile Payment,143.43,Completed,12/05/2024
1624,Credit Card,20.97,Completed,08/11/2024
1625,Credit Card,50.949999999999996,Completed,08/26/2024
1626,Credit Card,136.38,Declined,09/06/2024
1627,Credit Card,144.92000000000002,Completed,07/22/2024
1628,Cash,31.97,Completed,12/02/2024
1629,Credit Card,20.96,Completed,09/12/2024
1630,Credit Card,143.94,Declined,12/01/2024
1631,Cash,107.42999999999999,Completed,02/22/2024
1632,Cash,25.479999999999997,Completed,06/18/2024
1633,Mobile Payment,146.87,Completed,10/24/2024
1634,Cash,119.89999999999999,Completed,02/04/2024
1635,Credit Card,128.4,Declined,04/27/2024
1636,Credit Card,15.98,Completed,03/30/2024
1637,Cash,23.97,Completed,04/03/2024
1638,Mobile Payment,36.48,Completed,04/24/2024
1639,Credit Card,154.89,Declined,06/23/2024
1640,Cash,116.41999999999999,Declined,05/25/2024
1641,Cash,88.94,Completed,09/11/2024
1642,Credit Card,17.99,Completed,03/01/2024
1643,Cash,111.91000000000001,Completed,10/29/2024
1644,Cash,35.97,Declined,04/30/2024
1645,Credit Card,172.89000000000001,Completed,08/14/2024
1646,Cash,160.91,Completed,07/05/2024
1647,Cash,103.93999999999998,Timeout,09/10/2024
1648,Cash,44.44,Completed,07/02/2024
1649,Credit Card,74.93,Completed,02/12/2024
1650,Credit Card,83.94,Timeout,08/25/2024
1651,Credit Card,200.85,Completed,12/28/2024
1652,Mobile Payment,16.97,Completed,10/14/2024
1653,Credit Card,134.89,Declined,06/07/2024
1654,Credit Card,191.36999999999998,Completed,04/16/2024
1655,Credit Card,51.45,Completed,10/16/2024
1656,Credit Card,127.38999999999999,Completed,02/29/2024
1657,Cash,121.39999999999999,Completed,02/06/2024
1658,Cash,255.82999999999996,Timeout,10/10/2024
1659,Credit Card,234.88000000000002,Completed,09/27/2024
1660,Mobile Payment,80.94,Completed,11/25/2024
1661,Cash,91.90999999999998,Declined,08/07/2024
1662,Cash,171.87,Completed,03/16/2024
1663,Cash,125.86,Completed,03/16/2024
1664,Cash,125.90999999999998,Completed,04/21/2024
1665,Credit Card,128.91,Completed,11/02/2024
1666,Credit Card,164.84,Completed,08/28/2024
1667,Credit Card,23.97,Declined,06/13/2024
1668,Credit Card,11.98,Completed,07/06/2024
1669,Credit Card,9.98,Completed,12/15/2024
1670,Credit Card,112.44999999999999,Completed,04/05/2024
1671,Credit Card,245.86999999999998,Completed,07/06/2024
1672,Credit Card,20.97,Completed,10/18/2024
1673,Credit Card,83.42,Timeout,11/15/2024
1674,Credit Card,14.99,Completed,11/21/2024
1675,Credit Card,131.89,Timeout,10/31/2024
1676,Cash,196.87,Declined,07/07/2024
1677,Credit Card,142.40999999999997,Completed,04/21/2024
1678,Credit Card,47.98,Completed,02/16/2024
1679,Credit Card,113.38000000000001,Timeout,02/16/2024
1680,Credit Card,14.97,Completed,03/15/2024
1681,Cash,182.36999999999998,Completed,07/25/2024
1682,Credit Card,35.46,Timeout,05/01/2024
1683,Credit Card,38.459999999999994,Declined,03/18/2024
1684,Credit Card,88.92,Declined,03/31/2024
1685,Mobile Payment,70.94999999999999,Completed,04/12/2024
1686,Credit Card,71.95,Completed,02/17/2024
1687,Credit Card,216.85999999999999,Completed,05/27/2024
1688,Cash,187.9,Completed,07/15/2024
1689,Credit Card,115.41,Completed,05/04/2024
1690,Credit Card,81.91999999999999,Declined,02/29/2024
1691,Credit Card,98.89999999999999,Completed,02/24/2024
1692,Credit Card,95.88,Completed,04/11/2024
1693,Credit Card,128.89,Completed,12/05/2024
1694,Credit Card,221.39,Completed,05/23/2024
1695,Credit Card,157.41,Completed,11/01/2024
1696,Credit Card,90.95,Completed,10/13/2024
1697,Credit Card,53.97,Completed,08/11/2024
1698,Cash,132.37,Completed,12/30/2024
1699,Credit Card,30.97,Declined,11/04/2024
1700,Credit Card,101.93,Completed,12/31/2024
1701,Credit Card,202.32,Completed,02/15/2024
1702,Mobile Payment,124.91,Completed,12/14/2024
1703,Cash,145.93,Completed,02/18/2024
1704,Mobile Payment,167.4,Completed,08/25/2024
1705,Mobile Payment,69.93,Completed,08/03/2024
1706,Cash,29.96,Completed,05/28/2024
1707,Cash,56.949999999999996,Completed,07/28/2024
1708,Cash,95.42,Completed,04/28/2024
1709,Credit Card,126.93,Completed,04/13/2024
1710,Credit Card,104.89999999999999,Declined,10/08/2024
1711,Credit Card,18.97,Completed,06/05/2024
1712,Cash,151.89000000000001,Completed,06/16/2024
1713,Cash,58.42999999999999,Declined,11/07/2024
1714,Credit Card,27.98,Completed,08/10/2024
1715,Credit Card,13.99,Completed,04/18/2024
1716,Credit Card,173.88,Declined,12/28/2024
1717,Mobile Payment,9.98,Declined,11/23/2024
1718,Credit Card,47.96,Declined,03/30/2024
1719,Credit Card,143.38,Completed,04/19/2024
1720,Cash,153.89,Completed,07/26/2024
1721,Credit Card,182.86999999999998,Completed,11/05/2024
1722,Cash,55.93,Completed,12/16/2024
1723,Cash,148.38,Completed,11/22/2024
1724,Credit Card,134.91,Completed,07/02/2024
1725,Credit Card,71.96,Completed,03/12/2024
1726,Mobile Payment,212.88,Completed,10/31/2024
1727,Credit Card,114.35999999999999,Declined,11/18/2024
1728,Cash,119.41,Completed,10/28/2024
1729,Credit Card,76.45,Completed,07/11/2024
1730,Credit Card,162.85,Completed,12/09/2024
1731,Cash,37.44,Completed,05/08/2024
1732,Cash,138.92,Completed,08/11/2024
1733,Credit Card,152.35999999999999,Declined,12/18/2024
1734,Cash,59.95,Completed,03/10/2024
1735,Cash,66.44999999999999,Completed,06/04/2024
1736,Cash,40.459999999999994,Completed,01/17/2024
1737,Credit Card,51.95,Completed,07/05/2024
1738,Mobile Payment,280.34000000000003,Completed,08/22/2024
1739,Credit Card,81.44999999999999,Timeout,10/01/2024
1740,Credit Card,147.88,Completed,12/07/2024
1741,Credit Card,47.97,Completed,02/25/2024
1742,Cash,183.89,Completed,10/04/2024
1743,Credit Card,100.92999999999999,Completed,03/27/2024
1744,Credit Card,123.85,Declined,02/03/2024
1745,Credit Card,84.92,Completed,04/08/2024
1746,Credit Card,14.97,Completed,01/03/2024
1747,Credit Card,257.86,Completed,06/07/2024
1748,Cash,112.84,Completed,04/21/2024
1749,Mobile Payment,110.89,Completed,12/22/2024
1750,Cash,199.89000000000001,Completed,07/18/2024
1751,Credit Card,20.98,Declined,11/15/2024
1752,Credit Card,51.94,Completed,08/29/2024
1753,Mobile Payment,169.86,Completed,01/25/2024
1754,Mobile Payment,31.98,Completed,07/22/2024
1755,Credit Card,35.95,Completed,08/28/2024
1756,Credit Card,109.42999999999999,Completed,02/23/2024
1757,Credit Card,155.39,Completed,10/22/2024
1758,Cash,124.94,Completed,05/20/2024
1759,Cash,101.92999999999999,Completed,02/28/2024
1760,Cash,164.36999999999998,Completed,01/21/2024
1761,Credit Card,48.95,Completed,08/19/2024
1762,Credit Card,73.95,Completed,05/06/2024
1763,Credit Card,51.43000000000001,Declined,07/16/2024
1764,Cash,46.47,Declined,01/09/2024
1765,Credit Card,87.93,Completed,02/12/2024
1766,Credit Card,41.98,Completed,02/09/2024
1767,Cash,17.99,Completed,11/03/2024
1768,Mobile Payment,150.40999999999997,Completed,08/25/2024
1769,Credit Card,133.85,Completed,03/03/2024
1770,Cash,115.91,Declined,08/14/2024
1771,Credit Card,154.89,Declined,02/01/2024
1772,Cash,138.89999999999998,Completed,03/28/2024
1773,Credit Card,126.36999999999999,Completed,07/30/2024
1774,Credit Card,57.940000000000005,Completed,12/23/2024
1775,Credit Card,43.97,Completed,12/21/2024
1776,Cash,195.84,Completed,10/21/2024
1777,Cash,108.41000000000001,Completed,10/21/2024
1778,Credit Card,163.92,Completed,05/27/2024
1779,Cash,155.83,Completed,12/27/2024
1780,Credit Card,138.37,Completed,07/15/2024
1781,Cash,98.92999999999999,Completed,11/29/2024
1782,Mobile Payment,146.43,Completed,09/19/2024
1783,Credit Card,63.949999999999996,Completed,01/07/2024
1784,Credit Card,78.95,Completed,02/10/2024
1785,Credit Card,166.91,Completed,12/13/2024
1786,Cash,24.96,Completed,08/05/2024
1787,Credit Card,119.88,Completed,03/24/2024
1788,Cash,63.45,Completed,05/02/2024
1789,Cash,209.87,Declined,09/22/2024
1790,Credit Card,43.95,Completed,08/21/2024
1791,Cash,119.89999999999999,Completed,03/30/2024
1792,Cash,48.42,Completed,06/10/2024
1793,Credit Card,177.89999999999998,Completed,07/03/2024
1794,Cash,192.33,Completed,12/30/2024
1795,Cash,133.85999999999999,Completed,11/13/2024
1796,Credit Card,99.94999999999999,Completed,04/29/2024
1797,Mobile Payment,138.4,Completed,06/04/2024
1798,Credit Card,49.95,Completed,12/17/2024
1799,Credit Card,44.97,Completed,06/19/2024
1800,Credit Card,71.93999999999998,Completed,08/20/2024
1801,Credit Card,82.92,Completed,03/16/2024
1802,Mobile Payment,16.47,Completed,02/20/2024
1803,Credit Card,49.95,Completed,10/31/2024
1804,Credit Card,58.46,Completed,06/03/2024
1805,Credit Card,118.39,Declined,02/20/2024
1806,Credit Card,106.86,Completed,04/19/2024
1807,Credit Card,179.33999999999997,Completed,08/27/2024
1808,Credit Card,58.910000000000004,Completed,09/27/2024
1809,Credit Card,224.83999999999997,Timeout,04/12/2024
1810,Cash,269.35999999999996,Completed,01/11/2024
1811,Credit Card,164.91,Completed,01/04/2024
1812,Mobile Payment,68.91,Declined,02/14/2024
1813,Credit Card,29.98,Completed,05/21/2024
1814,Credit Card,118.88999999999999,Completed,03/18/2024
1815,Credit Card,160.89,Completed,11/02/2024
1816,Credit Card,163.90999999999997,Completed,11/20/2024
1817,Cash,81.93,Completed,02/10/2024
1818,Mobile Payment,55.97,Completed,06/11/2024
1819,Credit Card,6.99,Completed,06/12/2024
1820,Credit Card,68.94,Completed,11/25/2024
1821,Credit Card,158.87,Completed,01/14/2024
1822,Credit Card,235.86,Completed,10/10/2024
1823,Credit Card,90.42999999999999,Completed,06/04/2024
1824,Cash,42.92,Completed,05/31/2024
1825,Credit Card,32.95,Declined,01/26/2024
1826,Cash,104.93,Completed,07/05/2024
1827,Cash,231.35999999999999,Completed,03/05/2024
1828,Credit Card,35.98,Completed,08/12/2024
1829,Cash,52.92,Completed,11/12/2024
1830,Credit Card,46.959999999999994,Completed,09/03/2024
1831,Mobile Payment,200.85,Completed,02/22/2024
1832,Cash,79.41,Completed,03/15/2024
1833,Credit Card,139.35,Completed,09/08/2024
1834,Credit Card,80.87,Completed,08/19/2024
1835,Credit Card,64.44999999999999,Completed,05/21/2024
1836,Credit Card,195.88,Declined,07/20/2024
1837,Cash,129.42,Completed,09/19/2024
1838,Credit Card,132.88,Declined,10/10/2024
1839,Cash,17.97,Declined,10/27/2024
1840,Credit Card,107.39999999999999,Completed,05/31/2024
1841,Credit Card,50.97,Completed,08/31/2024
1842,Credit Card,232.83,Completed,07/19/2024
1843,Cash,140.91,Completed,09/27/2024
1844,Cash,159.85999999999999,Completed,12/05/2024
1845,Mobile Payment,127.87,Completed,05/19/2024
1846,Credit Card,119.91999999999999,Completed,01/24/2024
1847,Credit Card,115.91,Completed,01/06/2024
1848,Credit Card,136.87,Declined,02/24/2024
1849,Credit Card,97.44999999999999,Completed,10/23/2024
1850,Cash,13.98,Completed,05/24/2024
1851,Credit Card,104.90999999999998,Completed,06/29/2024
1852,Cash,105.41,Completed,12/21/2024
1853,Credit Card,66.91000000000001,Completed,07/10/2024
1854,Cash,76.89999999999999,Completed,04/16/2024
1855,Credit Card,172.85999999999999,Completed,02/08/2024
1856,Credit Card,82.95,Completed,06/02/2024
1857,Credit Card,130.89999999999998,Declined,12/27/2024
1858,Credit Card,76.89999999999999,Completed,02/01/2024
1859,Credit Card,80.94999999999999,Declined,03/11/2024
1860,Credit Card,50.94,Completed,06/13/2024
1861,Mobile Payment,16.47,Timeout,05/14/2024
1862,Credit Card,77.96,Completed,09/29/2024
1863,Mobile Payment,196.88,Completed,06/08/2024
1864,Credit Card,155.41,Completed,08/15/2024
1865,Credit Card,77.94,Completed,11/05/2024
1866,Credit Card,135.89,Completed,06/16/2024
1867,Credit Card,115.42,Completed,11/22/2024
1868,Credit Card,293.83,Completed,08/23/2024
1869,Cash,87.91999999999999,Declined,09/14/2024
1870,Cash,136.88,Completed,04/17/2024
1871,Credit Card,89.9,Completed,11/14/2024
1872,Credit Card,173.82,Declined,12/16/2024
1873,Mobile Payment,118.88999999999999,Declined,10/21/2024
1874,Credit Card,31.98,Completed,01/02/2024
1875,Credit Card,74.95,Completed,06/13/2024
1876,Mobile Payment,16.47,Completed,03/25/2024
1877,Cash,218.87,Completed,12/25/2024
1878,Credit Card,53.959999999999994,Completed,03/13/2024
1879,Cash,61.95,Completed,09/07/2024
1880,Credit Card,11.98,Declined,08/21/2024
1881,Credit Card,107.89999999999999,Completed,07/19/2024
1882,Cash,101.9,Completed,12/29/2024
1883,Credit Card,117.94999999999999,Completed,06/24/2024
1884,Cash,88.92,Completed,10/08/2024
1885,Credit Card,99.44,Declined,10/01/2024
1886,Mobile Payment,23.97,Completed,12/21/2024
1887,Credit Card,28.95,Completed,01/13/2024
1888,Cash,34.44,Completed,04/11/2024
1889,Credit Card,48.93,Completed,01/06/2024
1890,Cash,18.99,Completed,12/03/2024
1891,Credit Card,113.92,Completed,02/12/2024
1892,Credit Card,112.42,Completed,12/20/2024
1893,Cash,107.86,Declined,01/10/2024
1894,Credit Card,139.9,Completed,06/12/2024
1895,Credit Card,27.979999999999997,Completed,02/12/2024
1896,Credit Card,113.86999999999999,Completed,01/27/2024
1897,Cash,13.99,Completed,06/30/2024
1898,Mobile Payment,32.45,Completed,10/31/2024
1899,Mobile Payment,214.36,Completed,10/11/2024
1900,Credit Card,143.91,Declined,07/31/2024
1901,Cash,51.96,Completed,04/23/2024
1902,Credit Card,194.38,Completed,04/01/2024
1903,Cash,114.40999999999998,Completed,04/05/2024
1904,Cash,35.98,Completed,10/24/2024
1905,Credit Card,92.92,Completed,04/21/2024
1906,Credit Card,255.87,Declined,04/04/2024
1907,Cash,97.44,Declined,04/21/2024
1908,Cash,138.85,Completed,02/24/2024
1909,Mobile Payment,147.9,Completed,06/02/2024
1910,Credit Card,86.89,Declined,04/28/2024
1911,Cash,45.92,Completed,06/13/2024
1912,Credit Card,67.95,Completed,04/25/2024
1913,Cash,29.96,Completed,02/14/2024
1914,Cash,45.459999999999994,Completed,11/14/2024
1915,Cash,13.98,Completed,05/21/2024
1916,Cash,42.97,Completed,01/12/2024
1917,Cash,37.95,Completed,04/21/2024
1918,Cash,182.88,Completed,06/30/2024
1919,Cash,97.92999999999999,Completed,12/16/2024
1920,Credit Card,74.97,Completed,01/08/2024
1921,Credit Card,140.91,Completed,09/22/2024
1922,Credit Card,102.44,Completed,03/10/2024
1923,Credit Card,28.45,Completed,03/16/2024
1924,Credit Card,223.36,Completed,06/08/2024
1925,Cash,232.85999999999999,Completed,09/20/2024
1926,Mobile Payment,78.94999999999999,Completed,03/01/2024
1927,Cash,78.9,Completed,02/05/2024
1928,Credit Card,72.93,Completed,12/22/2024
1929,Credit Card,114.89,Completed,08/17/2024
1930,Credit Card,139.89999999999998,Completed,02/16/2024
1931,Credit Card,245.84,Completed,02/26/2024
1932,Credit Card,49.42,Completed,11/14/2024
1933,Credit Card,150.41,Completed,11/05/2024
1934,Cash,151.88,Declined,02/12/2024
1935,Credit Card,96.93,Completed,11/03/2024
1936,Credit Card,128.91,Completed,02/16/2024
1937,Credit Card,109.38,Completed,03/13/2024
1938,Cash,90.94,Declined,09/06/2024
1939,Cash,27.96,Declined,09/04/2024
1940,Cash,142.88,Completed,01/30/2024
1941,Credit Card,159.91,Completed,01/01/2024
1942,Credit Card,87.91999999999999,Completed,09/22/2024
1943,Cash,136.41,Completed,02/12/2024
1944,Credit Card,87.91,Completed,01/21/2024
1945,Credit Card,82.92,Completed,02/07/2024
1946,Cash,153.38,Completed,08/19/2024
1947,Cash,84.93999999999998,Completed,06/29/2024
1948,Cash,108.91999999999999,Declined,01/05/2024
1949,Mobile Payment,160.39,Declined,02/13/2024
1950,Cash,154.87,Completed,07/13/2024
1951,Mobile Payment,57.94,Completed,12/30/2024
1952,Credit Card,139.86,Completed,08/16/2024
1953,Mobile Payment,5.99,Completed,06/30/2024
1954,Credit Card,178.86999999999998,Completed,01/06/2024
1955,Credit Card,63.92,Declined,04/08/2024
1956,Credit Card,43.959999999999994,Completed,12/08/2024
1957,Cash,98.94,Completed,08/06/2024
1958,Mobile Payment,83.93999999999998,Completed,06/19/2024
1959,Credit Card,112.43999999999998,Completed,03/09/2024
1960,Credit Card,108.89,Completed,10/09/2024
1961,Credit Card,4.99,Completed,11/23/2024
1962,Credit Card,16.47,Completed,12/11/2024
1963,Credit Card,106.90999999999998,Declined,05/01/2024
1964,Credit Card,58.95,Completed,11/20/2024
1965,Cash,12.99,Completed,04/21/2024
1966,Credit Card,136.33999999999997,Completed,02/23/2024
1967,Credit Card,10.98,Completed,04/26/2024
1968,Mobile Payment,66.92999999999999,Declined,12/23/2024
1969,Credit Card,107.92999999999998,Completed,09/06/2024
1970,Cash,170.88,Declined,03/03/2024
1971,Credit Card,47.94,Completed,12/16/2024
1972,Credit Card,144.41,Completed,07/23/2024
1973,Credit Card,104.91999999999999,Declined,05/29/2024
1974,Cash,43.96,Completed,04/04/2024
1975,Credit Card,113.88999999999999,Completed,03/03/2024
1976,Cash,35.98,Declined,05/17/2024
1977,Credit Card,127.89,Completed,06/13/2024
1978,Credit Card,108.4,Completed,05/17/2024
1979,Credit Card,158.92,Completed,03/18/2024
1980,Cash,279.30999999999995,Declined,03/10/2024
1981,Cash,21.96,Completed,03/06/2024
1982,Credit Card,36.96,Completed,01/09/2024
1983,Credit Card,83.93999999999998,Declined,09/25/2024
1984,Credit Card,64.44999999999999,Timeout,09/18/2024
1985,Credit Card,125.92999999999999,Declined,10/09/2024
1986,Cash,176.88,Completed,01/17/2024
1987,Credit Card,24.97,Completed,04/29/2024
